text,likes,comments,shares,time_posted,post_url,text_length,n_words,n_exclamation,n_question,n_emoji_token,n_hashtag
"Lâu ngày không được đi spa, ở nhà tự cạo luôn cho mát :)) 
Cre: ST",1229,231,29,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02zkvE77Ndv8hRkpWQ2a8LjHqn9haV2Hib1711BkJdbcjGkGGL2nkfDqA5v73sBA57l,66.0,16.0,0.0,0.0,0.0,0.0
"Câu chuyện đằng sau bộ lông dầy bẩn của chú chó 
#GenZnuôichómèo",4790,111,144,,https://www.facebook.com/hoiyeuchomeo.tv/videos/522158435554018/,64.0,12.0,0.0,0.0,0.0,1.0
Cảnh sát triệt phá đường dây buôn lậu xe điện từ Trung Quốc về Việt Nam,300,1,13,,https://www.facebook.com/phapluattp.vn/posts/pfbid024LCYhm7wZ7HJrekPn1UYqiGMjk4PaEw8o5P4LdAroC3D64xuYmQz3kLe5dPKkuyDl,71.0,16.0,0.0,0.0,0.0,0.0
"(PLO)- 6/7 công dân Việt Nam vừa được phía Campuchia trao trả qua cửa khẩu vì xuất cảnh trái phép, dù có hộ chiếu hợp lệ.

#plo #baophapluattp #baophapluattphcm",52,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02qvcXwAGm6TNCWuPvh8K57VGif5qu7VFEhWRNiR2cdUB69goRV4LBkPSdBqcExtbAl,160.0,29.0,0.0,0.0,0.0,3.0
Flycam hiện trạng khu vực xây dựng Cảng tổng hợp và container Cái Mép Hạ,39,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid02yntmHuZ9pc2SkQrKTAH8FKawX1u7Sam2zTC2XwhGMHQAmXgcawTY45vt4ceCxz6Gl,72.0,15.0,0.0,0.0,0.0,0.0
"Binz xúc động, nghẹn ngào với bức tranh Châu Bùi vẽ tặng sau khi nghe Album đầu tay, gửi lời cảm ơn Châu đã luôn hi sinh để anh có thể làm tốt trong âm nhạc.",10734,91,184,,https://www.facebook.com/reel/954783610883712/,157.0,36.0,0.0,0.0,0.0,0.0
"Noo Phước Thịnh chính thức nhấc máy trở lại với main poster comeback EP “Nhấc Máy”. Visual nam thần lần này theo mood điện ảnh. 

Những điểm đáng lưu ý: ft 52Hz thật, lần đầu hát nhạc Catchellers và Music Prod là đội tạo nên mấy bản hit cùng nam ca sĩ mấy năm nay DTAP. 3 bài hơi ít nhỉ 🤔",1469,44,15,,https://www.facebook.com/hhsb.vn/posts/pfbid0ukJzVoHR7gD5L91rmG3YEZRsdaaN2ueQTFNkXdHP2J2NMnQPT2zYCtn5KXjViGbrl,288.0,62.0,0.0,0.0,0.0,0.0
"🔥 K-PULSE HANOI 2026 chính thức gọi tên Mỹ Đình cho mùa hè này!

Đại nhạc hội K-pop kết hợp các hoạt động “té” nước sẽ diễn ra trong 2 đêm 06-07/06 tại SVĐ Quốc gia Mỹ Đình với line-up cực “khủng”: PSY, Jay Park, Sandara Park, BamBam, Wendy, Kwon Eunbi, fromis_9, Baby DONT Cry và LNGSHOT 💦

Không chỉ có sân khấu quy mô lớn, chương trình còn mang đậm concept lễ hội mùa hè, hứa hẹn sẽ là nơi cho fan K-pop lẫn khán giả mê festival “quẩy banh” đúng nghĩa.

PSY mang “Gangnam Style” đến Hà Nội, Jay Park mang theo “đàn con” tân binh LNGSHOT cùng các màn trình diễn khuấy đảo, BamBam tiếp tục hẹn gặp fan Việt, mùa hè này có vẻ nóng thật rồi 👀",460,20,1,,https://www.facebook.com/hhsb.vn/posts/pfbid02xLoSXrQgydJQFd9jY2fEsvRR7k8D95tbP28Kh6DXieA3rNRCShk7szUUc1n2GzTKl,641.0,132.0,1.0,0.0,0.0,0.0
2 anh em ruột cùng 3 người khác bị bắt trong đường dây bán k.h.í c.ư.ờ.i 20 tỉ đồng,182,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid0TUwRknV9Hbyg5jDQPeVfcgBe71YXvYeJvNhTyDgqtMca5YQLhjyNzuF1Thmd8VEvl,83.0,19.0,0.0,0.0,0.0,0.0
"(PLO)- 350 dự án, đất đai tại Đà Nẵng được áp dụng cơ chế chính sách đặc thù tại Nghị quyết 170/2024 và Nghị quyết 29/2026 của Quốc hội để tháo gỡ vướng mắc.

#plo #baophapluattp #baophapluattphcm",18,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0Efsd9qGafSwSY1L3z9Ep4bk6DWi6cGZcD2tC42kd9t9z9r9MdRU36EMW3LgxZEF5l,196.0,37.0,0.0,0.0,0.0,3.0
"(PLO)- Đến 31-5 vẫn chưa hoàn thành bàn giao mặt bằng cho dự án Quốc lộ 14E, bí thư và chủ tịch xã Thăng Bình chịu trách nhiệm trước lãnh đạo TP Đà Nẵng.

#plo #baophapluattp #baophapluattphcm",38,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid05CYfeQxCxuR4fBTQuM7zpUSuMbvRsrxDPuMpta7HHB6miFDksqHu5X2kCCHCtp4Gl,192.0,37.0,0.0,0.0,0.0,3.0
"Cái lùm mía 😩
#GenZnuôichómèo",316,144,43,,https://www.facebook.com/hoiyeuchomeo.tv/videos/980192385891479/,29.0,5.0,0.0,0.0,0.0,1.0
"Awwwwww
Cuteeeee xỉu :3",840,96,113,,https://www.facebook.com/hoiyeuchomeo.tv/videos/530289868206050/,23.0,4.0,0.0,0.0,0.0,0.0
"Đám 🔥 tại Sapa - Lào Cai trưa nay...

-> Clip về đám cháy cho ai chưa xem dưới cmt

Các anh cảnh sát PCCC đang phải là nhiệm vụ rất vất vả, còn ông kễnh kia vẫn rất đỉnh đương hóng hớt rồi mang về xóm kể chuyện. Đến chịu ông 🤧🤧🤧

Rất may đám🔥 chỉ gây thiệt hại về tài sản còn mọi người đều được an toàn. Dịch đã khó khăn mà còn thế này khổ quá ạ 😞

Cre: Trương Dũng, Bùi Quyết",1218,232,25,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid032MJvXLEsUdJbxmqJ9mjj7Ru3cfrjdJtwMnXYTNqURnsR7XPPGw6r8L9wKgC5mDR6l,376.0,87.0,0.0,0.0,0.0,0.0
"Trong hơn 3 giờ đồng hồ vừa qua, ca sĩ Ngọc Sơn liên tục livestream trên trang cá nhân giữa lúc tên anh bị réo gọi trên các nền tảng MXH với nhiều tin đồn. 

Sau khi phục vụ văn nghệ giao lưu trên live, anh cùng người thân đến trình báo tại Công An Phường và được hướng dẫn đi test maithuy ở bệnh viện. 

Ngay sau khi nhận được kết quả âm tính với 5 loại chất độc hại, Ngọc Sơn lái xe trở về cơ quan Công An Phường để tiếp tục trình báo, làm rõ những tin đồn thất thiệt trên MXH về mình.",2977,179,19,,https://www.facebook.com/hhsb.vn/posts/pfbid0MRW3KqPVdoCfFyhWaQ7ypNqXZjreyvkVdYst1q9bTFodqzSqg1jdxue2vcyLNdoGl,487.0,108.0,0.0,0.0,0.0,0.0
"""Anh Ba Ngọc Sơn"" livestream toàn bộ quá trình đến bệnh viện để test maithuy, công bố kết quả âm tính toàn bộ.

Trước đó, vào buổi sáng 22:5, nam ca sĩ bị réo tên trên nhiều nền tảng mạng xã hội. Chính vì vậy vào buổi trưa, anh đã hát trực tiếp livestream và trò chuyện giao lưu với khán giả. Sau đó Ngọc Sơn tự lái xe đến bệnh viện để làm test, trong suốt quá trình đó anh đều livestream mọi diễn biến.",14845,1008,106,,https://www.facebook.com/hhsb.vn/posts/pfbid02NUL6eGEhU3QTG4YKuH8cSeTHoWYphbguFTBg7qULnR7ddsLmv6YU1DPQRZNNppvol,403.0,86.0,0.0,0.0,0.0,0.0
"Cơ quan quản lý lập ""blacklist"" (danh sách đen) người nổi tiếng vi phạm pháp luật, quy tắc ứng xử để nhãn hàng cân nhắc hạn chế hợp tác, dự kiến triển khai tháng 6.

Nội dung được ông Lê Quang Tự Do - Cục trưởng Phát thanh, Truyền hình và Thông tin điện tử - đề cập tại hội nghị sáng 22/5 tại TP HCM. Cục trưởng cho biết dư luận đặt thắc mắc về những trường hợp từng vi phạm, sau đó vẫn hoạt động bình thường vì không chịu chế tài xử lý hình sự, chỉ phạt hành chính.

Theo ông Tự Do, cơ chế ""danh sách đen"" (blacklist) giúp các đơn vị, thương hiệu cân nhắc chuyện hợp tác với các nghệ sĩ, KOL, KOC vi phạm quy tắc ứng xử văn hóa trên môi trường số. Đơn vị sẽ cùng Cục Nghệ thuật Biểu diễn thảo luận, từ đó thống nhất về các trường hợp nêu trên.

Theo: VnExpress",3401,102,16,,https://www.facebook.com/hhsb.vn/posts/pfbid021PHYcaxeestrq1GfHLbLzt18toWGLNA1mwZGC8phFQM1mNDSv79gSjFsQqCVfzFdl,761.0,164.0,0.0,0.0,0.0,0.0
Cười xấu thế hả zời -.-,508,186,95,,https://www.facebook.com/hoiyeuchomeo.tv/videos/234022408595844/,23.0,6.0,0.0,0.0,0.0,0.0
"Boss: Giờ sao có dẫn tao ra đường k sen ??
Sen: Tao sợ mỗi đứa lên phường mất 2 củ
Boss: Ok. Tao tự ra đường 1 mình được, còn tự kiếm tiền mua chúc chích, hạt, xương … ok ok
Vừa đi vừa nghĩ:
🙂 Khi bạn có một người chủ chẳng muốn làm gì ngoài ăn với ngủ.

#GenZnuôichómèo",430,75,39,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02refCKBqzWpPKjXawkZcg7xo7BN8m7nJFhYkJyuG7wHGrwrf8B6yhaRAdEsZUcDuGl,270.0,62.0,0.0,2.0,0.0,1.0
"Bà con ghé qua mua ủng hộ Hoàng Thượng mớ rau 
#hoiyeuchomeo
#genznuoichomeo",376,74,22,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0bYuR5DXRMPa8mkLaqaNUUGqHKQ4GatFM6Ergng4V9k2UQtYZ7BboAKiaeJjyPayCl,76.0,13.0,0.0,0.0,0.0,2.0
"😍 TƯỢNG ĐÀI TUỔI THƠ DORAEMON ĐÃ QUAY LẠI RẠP, MANG THEO CÂU CHUYỆN ĐẦY CẢM ĐỘNG VỀ TÌNH BẠN

Có lẽ hồi bé đa phần ai cũng thích những món bảo bối hay các chuyến phiêu lưu, chứ chưa từng thật sự để ý rằng điều đẹp nhất trong Doraemon lại là tình bạn ❤️

Doraemon lúc nào cũng cho Nobita mượn bảo bối dù cậu bạn này “báo” không biết bao nhiêu lần. Còn Nobita dù hay bị Chaien với Xuneo trêu chọc, nhưng mỗi khi có chuyện vui hay gặp nguy hiểm, cả nhóm vẫn luôn nghĩ đến nhau đầu tiên. Chí chóe là vậy nhưng cuối cùng vẫn luôn đồng hành qua mọi chuyến phiêu lưu.

Đặc biệt ở Movie 45 này còn có thêm Buggy - một người bạn AI siêu cưng. Từ chỗ chỉ suy nghĩ bằng logic và không hiểu cảm xúc con người, Buggy dần học được cách quan tâm và yêu thương sau hành trình cùng Doraemon và hội bạn. Càng xem càng thấy thương em.

Quốc tế Thiếu nhi đang cận kề, hè thì sắp đến, Doraemon Movie 45 chắc chắn là một lựa chọn hoàn hảo cho tất cả mọi người để chào đón một kỳ nghỉ hè thật nhiều niềm vui và tiếng cười.

#PhimDoraemon2026VN",1915,17,9,,https://www.facebook.com/hhsb.vn/posts/pfbid0VGaa37jGK7NFLSFwhBNapEG2SCPdBkRuwXVhg8qDjN4swp9PTbvoRN55DdP6mjPal,1020.0,217.0,0.0,0.0,0.0,1.0
Hình ảnh Cha Eun Woo xuất hiện trong Dàn nhạc giao hưởng quân đội mới đây:,3115,105,20,,https://www.facebook.com/hhsb.vn/posts/pfbid06xz8iWtomjX1t5nSQ8LjVRhPBNmSCPikgEkoiVxCAbcvHFaW3cQfnXRya3nptsnjl,74.0,16.0,0.0,0.0,0.0,0.0
"Bị réo tên, nêu profile trên mạng xã hội vào sáng 22/05, nhiều nghệ sĩ đăng story khoảnh khắc sinh hoạt đời thường:",13604,337,44,,https://www.facebook.com/hhsb.vn/posts/pfbid0DMKMomCZsd16iKHy7yCYgPS2Su6WVDssAUgB54B8ipvQY7YgGYadd4f1rNGzzmkgl,115.0,23.0,0.0,0.0,0.0,0.0
Lươn Văn Chó :>,956,103,68,,https://www.facebook.com/hoiyeuchomeo.tv/videos/562165121623932/,15.0,4.0,0.0,0.0,0.0,0.0
"“Dịch bệnh kéo dài kéo theo bao hệ luỵ. Bé tội lắm, cứ ngồi ngoài đợi chủ về. Mưa gió cũng không dám đi đâu vì sợ chủ về tìm không thấy 🥺”
#covid19 #dog
Nguồn: Tiktok",10000,1188,673,,https://www.facebook.com/hoiyeuchomeo.tv/videos/183645457077347/,166.0,37.0,0.0,0.0,0.0,2.0
"Bạn nghĩ sao về trường hợp này 
#hoiyeuchomeo",1593,763,193,,https://www.facebook.com/hoiyeuchomeo.tv/videos/193663562700320/,45.0,8.0,0.0,0.0,0.0,1.0
SOOBIN khoe visual nét căng trong story vừa đăng trên trang cá nhân Sơn Hoàng Nguyễn:,2262,183,14,,https://www.facebook.com/hhsb.vn/posts/pfbid02prFiMSKSzdPTuxy2z864Br72KTdzvNuT7ieCFLuc8npx6q8gKXByRvtRni6N8WBwl,85.0,16.0,0.0,0.0,0.0,0.0
"Gong Yoo, Kim Go Eun, Lee Dong Wook, và Yoo In Na tái hợp cho chương trình đặc biệt kỷ niệm 10 năm ""Goblin"" 😍 Tập phát sóng dự kiến vào ngày 4 tháng 7 ❤",2857,81,28,,https://www.facebook.com/hhsb.vn/posts/pfbid033Ee1spc3ef54qh9GFUXdbTpaoTtSbpFwY4em1AJ3vJfd26Y1vgd7U9E6SmNgW8TYl,152.0,36.0,0.0,0.0,0.0,0.0
"Bùng nổ tìm kiếm trên mạng xã hội, Quân A.P đăng story tập gym kèm bài hát 'hoá ra' 🥰",10581,418,60,,https://www.facebook.com/hhsb.vn/posts/pfbid021aKJH4BtRPZ9mREdM5SxiiHRm2mY4Dv1fgvMcTHx72AWQ5m3LRuzmkKhfQyXfZiJl,85.0,20.0,0.0,0.0,0.0,0.0
"📰 Mời quý bạn đọc xem báo in số 107, phát hành ngày hôm nay (23-05-2026), dưới bình luận 👇

#plo #phapluattp #baophapluattp #epaper",6,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0S7eqGtBs8evZKh4o8hE7JNPZpP3bt9YwpAYgxuCryWBJXSLP72CPuQWtQc9vLY3dl,131.0,24.0,0.0,0.0,0.0,4.0
"(PLO)- Sở Giáo dục và Đào tạo tỉnh Đắk Lắk đã hỏi ý kiến Bộ GD&ĐT liên quan việc y tế học đường không có tên trong danh sách tiếp nhận viên chức.

#plo #baophapluattp #baophapluattphcm",55,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid02vyxBam8WY2WQqg2qSEW2ZdNKPZrKhe2Q6MxxfT8omQrqS95ZhH1ZqpYEZKnivYeDl,184.0,36.0,0.0,0.0,0.0,3.0
"(PLO)- Sáng 23-5, kỳ thi vào lớp 10 Trường Phổ Thông Năng khiếu, TP.HCM, diễn ra với 4.707 thí sinh tham dự trong khi chỉ tiêu chỉ 595.

#plo #baophapluattp #baophapluattphcm",115,1,7,,https://www.facebook.com/phapluattp.vn/posts/pfbid02F8r7EfnkYCiyEhuDUas3szrVGbATxr9Ayd6s6718G1m3h6bFWFEgRemrXjm4URxCl,174.0,31.0,0.0,0.0,0.0,3.0
Ngày đầu phân luồng giao thông tại vòng xoay Điện Biên Phủ - Nguyễn Bỉnh Khiêm,193,1,10,,https://www.facebook.com/phapluattp.vn/posts/pfbid0WbuB4c5hba7hC6pmQSARudJVu47jn8FfH5h6gZNYQep3wCHP1Xtk72iKruF4NUxjl,78.0,16.0,0.0,0.0,0.0,0.0
"(PLO)- Hungary đảo ngược kế hoạch rút khỏi Tòa Hình sự Quốc tế (ICC) và tái áp đặt lệnh cấm nhập khẩu nông sản từ Ukraine.

#plo #baophapluattp #baophapluattphcm",64,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0qGcJBrXMTK4fh6kSjNvXY8pxJWtobGrPBFajrcJcdcwg4MAVbbWcSW2gNyPxcBdzl,161.0,29.0,0.0,0.0,0.0,3.0
"(PLO)- Các nhà điều tra Pháp đã khám xét Điện Elysee liên quan cáo buộc ưu ái, tham nhũng khi một công ty sự kiện liên tục được lựa chọn trong nhiều năm để tổ chức các lễ tưởng niệm tại Điện Pantheon.

#plo #baophapluattp #baophapluattphcm",35,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid07SBNUDTnmvtBkMvp2iLE5RvYzAq1ukQ6JGhic9iEQCujnqAGFvbdQhT3Rz2H8bS5l,239.0,46.0,0.0,0.0,0.0,3.0
Có ai giống tui k 😑,965,120,33,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02GP9LeqRZ7oUTrXu35FVcwA5pVtLQyLzTq7HFuaL1nyGZ1cBMgTnVBou8JhDNWt8yl,19.0,6.0,0.0,0.0,0.0,0.0
"Người phụ nữ bán nhà, dành hơn 10 triệu/1 tháng để làm “mẹ” chăm lo “vương quốc chó mèo” bị bỏ rơi ở Đà Nẵng.
 Bạn nghĩ sao về chị ấy ạ ❤️",1059,94,53,,https://www.facebook.com/hoiyeuchomeo.tv/videos/139656031610839/,138.0,33.0,0.0,0.0,0.0,0.0
"Do rất nhiều member nhờ ad tìm kiếm chỗ chữa bệnh, cắt tỉa, mua bán, thanh lý phụ kiện thú cưng nên ad tạo ra sân chơi để mọi người  tìm kiếm những thứ mình cần về thú cưng tại đây nhá. Link tham ra nhóm đây nè: 

https://www.facebook.com/groups/216842433503924/",64,26,0,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0UMipm2SLytWNcaD6X2oZ77b7MWfrHfY1CAxdhp9mQL6bMig9RPRXXieCzdiV46jzl,262.0,49.0,0.0,0.0,0.0,0.0
"(PLO)- Ban Thường vụ Thành ủy TP.HCM thống nhất chủ trương xây dựng Nghị quyết của HĐND TP hỗ trợ thêm với người hoạt động không chuyên trách cấp xã sau khi kết thúc hoạt động mà không được tiếp nhận vào làm công chức, viên chức.

#plo #baophapluattp #baophapluattphcm",69,1,11,,https://www.facebook.com/phapluattp.vn/posts/pfbid02cFrg9zek4R2ST1ZaBMuqCsNaeanKyChsazXkMNxNgfTHVqFJcJQ1mF2S8YY99E9il,268.0,50.0,0.0,0.0,0.0,3.0
"(PLO)- Nga yêu cầu Hội đồng Bảo an Liên Hợp Quốc họp khẩn sau vụ UAV t.ấ.n c.ô.n.g vào ký túc xá ở Starobelsk thuộc tỉnh Lugansk mà Moscow cáo buộc Ukraine thực hiện.

#plo #baophapluattp #baophapluattphcm",120,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid0EbqHRZz29mHrEqxkT9xnwxC7Wf7V857Nbzep6NP1aYV4nSy6g7qqdSJu267DxP9ul,205.0,37.0,0.0,0.0,0.0,3.0
Nguy cơ tái diễn 'xóm vạn đò' ở Huế,30,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0mfafVwxiYywAQZYRWVr4ic9yhLtHw3n3kU7mDFnLVV9RGF7QpeoqSmC1dNZwKiwXl,35.0,9.0,0.0,0.0,0.0,0.0
Hình như hôm nay có điểm thi cấp 3…,283,34,2,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid07XriwX4yDN2tkp91pnRxjygbsXzG69DPgHmdiKKsd9NAFKhf8voPG2bYyRxn5jTcl,35.0,9.0,0.0,0.0,0.0,0.0
"Dụng cụ che bứm, cho những cô mồn lèo hay đạo dụ :))",626,206,21,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0MkPrYtxWF28Tgz2PptxXbUQQvQ8GdM1pRRPpxE5SZsV9ufE3pAbvLSWUU6UDNvZVl,52.0,13.0,0.0,0.0,0.0,0.0
"Cả nhà bận đi bầu cử
Còn đây là tôi “ Đang bận phơi nắng “",1176,56,4,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02sbhdFLEQR3JpckP4ArcBzTgWkhwTXQ5xtVpzT8erfx9g5mxW36AjDy6Ycdg7qFerl,58.0,16.0,0.0,0.0,0.0,0.0
"(PLO)- Ông Kevin Warsh tuyên thệ nhậm chức Chủ tịch Cục Dự trữ Liên bang Mỹ (Fed) vào thời điểm bất ổn ngày càng gia tăng do lạm phát, xung đột địa chính trị và thị trường tài chính biến động, cùng với áp lực chính trị ngày càng lớn đối với tính độc lập của ngân hàng trung ương.

#plo #baophapluattp #baophapluattphcm",40,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid034HaU3g7Bqm5d3SpN5P2N35drX9TkxWBi7XDL3uzqLdh6eZjchtHFKfbjRrVDLGhAl,318.0,63.0,0.0,0.0,0.0,3.0
"(PLO)- Tổng thống Nga Vladimir Putin cho biết vụ t.ấ.n c.ô.n.g bằng bằng máy bay không người lái (UAV) vào một trường cao đẳng và khu ký túc xá sinh viên tại TP Starobelsk (thuộc Lugansk) đã khiến 6 người t.h.i.ệ.t m.ạ.n.g và ít nhất 39 người bị thương.

#plo #baophapluattp #baophapluattphcm",104,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0gyKYAhQa8HnsoEZUnof5Kz25q4gtwSPWiPpwDVUEKEn3r4Js9MzrTt5kx6AUMoyRl,292.0,52.0,0.0,0.0,0.0,3.0
"(PLO)- Các quản trị viên mong đợi những công cụ, tiêu chí pháp lý minh bạch và cơ chế phối hợp cụ thể với cơ quan chức năng để quản lý hội nhóm hiệu quả, văn minh hơn.

#plo #baophapluattp #baophapluattphcm",7,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid036G2hE54zmdTyUqLRqrkMs6UtZ2bcN47wsdqEg2X9uAAzB8dAg1Cx5ia9nNFB88pXl,206.0,41.0,0.0,0.0,0.0,3.0
WANNA ONE 'kéo nhau' lên ảnh bìa đặc biệt “ELLE D Edition” của <ELLE KOREA> với 10 bìa tạp chí trong số tháng 6.,760,11,12,,https://www.facebook.com/hhsb.vn/posts/pfbid0ejgtDNBBzX4EbUCRHMvDXvFepNwZB2gKbJXgKm6F7XdG95hu2HxsQVjNKpyB5ztul,112.0,24.0,0.0,0.0,0.0,0.0
"Mới đây, rapper TYGA và nữ ca sĩ La Toya Yvonne Jackson - chị gái của huyền thoại âm nhạc Michael Jackson đã tương tác bình luận trong bài đăng poster MV 'Come My Way' của Sơn Tùng M-TP khiến fan âm nhạc ""rần rần"".",8204,359,66,,https://www.facebook.com/hhsb.vn/posts/pfbid0NufgvWEaH6G37AoZY7WjFvqLfu59ENnGF6Ye791zKooHYsWEnqMRCX4NRVLGVgyVl,214.0,45.0,0.0,0.0,0.0,0.0
"LISA khoe dáng siêu 🔥 trong MV GOALS - bài hát của World Cup 2026 cùng Anitta, Rema",3068,100,21,,https://www.facebook.com/hhsb.vn/posts/pfbid02WqstbKngzkN1qAKo2dNmq5sEtuSHTPuB9YeD2G221a6a12y2KJsk9mq82JFWAd27l,83.0,18.0,0.0,0.0,0.0,0.0
"(PLO)- Giám đốc Tình báo Quốc gia Mỹ Tulsi Gabbard thông báo bà sẽ từ chức vào cuối tháng 6, với lý do chồng bà được chẩn đoán mắc bệnh ung thư.

#plo #baophapluattp #baophapluattphcm",37,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid0255tDpq1nuH4PuDvFT1xSvDeiETL8GDGwxiihj412k43i9Vo2qms623eFteLGFYYkl,183.0,35.0,0.0,0.0,0.0,3.0
"(PLO)- Cơ quan Năng lượng Quốc tế (IEA) cảnh báo rằng thị trường dầu mỏ có nguy cơ bị đẩy vào “vùng đỏ” do dự trữ cạn dần, trong khi bất ổn tại Hormuz tiếp tục gây áp lực lên nguồn cung toàn cầu.

#plo #baophapluattp #baophapluattphcm",47,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02VXKdFFigD5ArarT36pWwEyncfN7yMJjXRMhieTK4DDvi1WUzocBH3Qwnhn99ox1Dl,234.0,47.0,0.0,0.0,0.0,3.0
"(PLO)- Các sở, ban, ngành TP và Chủ tịch UBND cấp xã quyết định tiếp nhận vào làm công chức đối với người hoạt động không chuyên trách ở cấp xã vào các vị trí việc làm thuộc thẩm quyền quản lý, sử dụng.

#plo #baophapluattp #baophapluattphcm",346,1,44,,https://www.facebook.com/phapluattp.vn/posts/pfbid03hPzAgg48DceohPimLFuBt2U8gMrGeyvqBpHtw11UXS6B7KKGEVDafLNtLT2T7Afl,241.0,47.0,0.0,0.0,0.0,3.0
WHO nâng cảnh báo với Ebola,73,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid02oRujidFP1BcTGATEWn1UK1mR3uVXPbL5kWYZS4qm7ZhBQZugs3goZLKNDFXd7fxDl,27.0,6.0,0.0,0.0,0.0,0.0
"(PLO)- Các đồng minh NATO bày tỏ sự hoang mang trước quyết định của Tổng thống Mỹ Donald Trump về việc điều 5.000 binh sĩ Mỹ đến Ba Lan chỉ vài tuần sau khi ông ra lệnh rút 5.000 binh sĩ khỏi châu Âu.

#plo #baophapluattp #baophapluattphcm",62,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02AGDEYAY1vE1ShK13Zd5bGjYqCaPX37K15FMs9ixNPfYxCgz63okounffFzZ19Zfzl,239.0,47.0,0.0,0.0,0.0,3.0
Xem chi tiết dưới phần bình luận 👇🏻,22,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0h4zv5EerQS7KE7w9fFne1SRB4o3TGKds94SaDpVkBgtTpZdNab5TGf8rnbu61GRLl,35.0,8.0,0.0,0.0,0.0,0.0
"Hoá ra ""Gặp Lại"" là một Album tự sự, Binz đánh dấu sự trưởng thành trong Album đầu tay vào ngày sinh với 11 track kể về cảm xúc, những câu chuyện cá nhân về gia đình, tình yêu và quá khứ một thời của Bigcityboi.",1262,2,23,,https://www.facebook.com/reel/1691358052300302/,211.0,46.0,0.0,0.0,0.0,0.0
"KFC ZESTIVAL 2026 CÓ DẤU HIỆU BAY VÉ SÁT SÂN KHẤU CỰC NHANH CHỈ SAU 2 NGÀY MỞ BÁN⁉🎉

Thiệt quá đã anh em ơi, KFC Zestival mùa 2 đã nổ thông báo một cái đùng 🔥 Chính thức lộ diện Tam tộc ngự trị Đảo Gà với hứa hẹn sẽ khuấy tung cái nóng ngày hè ở cả Hà Nội và TP.HCM!

✨Isaac & Quang Hùng MasterD: Bộ Đôi Tộc Gà âm vang cả một vùng trời với năng lượng cực cháy thiêu đốt mọi sân khấu.
✨52Hz; buitruonglinh & CONGB - 콩비: Tam Ca Tộc Chanh với sự kết hợp năng lượng trẻ trung, tươi mới và đầy sảng khoái.
✨Chi Xê; Codynamvo Uni5 & CoolKid: Tổ Đội Tộc Tiêu mà cất giọng là ai cũng phiêu.

Bán gà nước mình vất vả, lineup xịn cỡ này mà free vé khi tích điểm combo? Mau tay lẹ chân vì số lượng vé đổi có hạn đó cả nhà ơiiii 🙌🎇 

#KFC #KFCZestival #KhuayDaoGaMuaHa",1726,103,178,,https://www.facebook.com/hhsb.vn/posts/pfbid02xYpCe9Ru6geSv871eZL2UejNissD6EDkfTg22HEoK3Yo1F5swBQfjPZZbqzF17npl,757.0,165.0,1.0,1.0,0.0,3.0
